user_id,city,trip_date,vehicle_type,battery_capacity_kwh,battery_health_pct,distance_km,daily_trip_count,charging_frequency_per_week,charging_type,charging_duration_min,charging_station_distance_km,energy_consumed_kwh,electricity_cost_per_kwh,weather_condition,traffic_density,user_income_level,range_km_estimated,range_anxiety_risk,vehicle_type_label,state,year,month
32c193ff-8b04-4bbf-bd69-0065694f9678,Ahmedabad,2026-07-23,2W,3.46,80.79,39.65,2.0,4.0,public_fast,73.98,3.11,5.92,9.34,rainy,0.442,,18.7,1.0,Two-Wheeler,Gujarat,2026.0,7.0
90da850c-6a5e-44f9-a0a9-118c6725b98c,Mumbai,2023-07-21,4W,39.91,85.22,33.77,2.0,2.0,home,353.21,3.62,6.54,6.97,humid,0.568,low,239.44,0.0,Four-Wheeler,Maharashtra,2023.0,7.0
30503e38-c166-4242-a3d2-24f847a2746a,Pune,2025-09-26,3W,8.69,86.31,16.25,3.0,3.0,home,322.26,0.84,2.04,11.16,clear,,low,52.14,0.0,Three-Wheeler,Maharashtra,2025.0,9.0
81fc1d3f-56bd-493e-9f15-541168379668,Ahmedabad,2026-09-29,2W,3.33,82.9,27.43,3.0,5.0,public_slow,247.89,3.88,4.12,8.6,extreme_heat,0.383,low,16.98,1.0,Two-Wheeler,Gujarat,2026.0,9.0
eb96ca66-9f70-4721-bb11-f5a76010b507,Bangalore,2023-01-22,2W,1.98,85.62,3.49,4.0,4.0,home,372.03,10.75,0.58,8.59,extreme_heat,0.363,middle,10.08,0.0,Two-Wheeler,Karnataka,2023.0,1.0
9b12cf22-1226-4ece-9dc7-fbfe4ddfcf42,Pune,2021-01-09,2W,3.3,90.26,34.19,1.0,2.0,home,412.78,1.54,5.7,6.01,rainy,0.069,high,17.82,0.0,Two-Wheeler,Maharashtra,2021.0,1.0
b1d9deb7-8ac0-4308-bac9-222493b66c15,Bangalore,2026-01-23,3W,6.1,72.52,12.17,4.0,6.0,public_slow,178.14,1.7,3.6,10.19,extreme_heat,0.647,middle,31.11,1.0,Three-Wheeler,Karnataka,2026.0,1.0
b19b79ac-da1d-4afe-9232-d8b8e0056459,Hyderabad,2019-07-25,3W,7.52,102.17,27.84,2.0,2.0,public_slow,287.34,1.22,5.27,5.03,clear,0.097,middle,45.14,0.0,Three-Wheeler,Telangana,2019.0,7.0
b5b18f50-3848-4eb2-96f1-5e371d3d0e2b,Hyderabad,2024-10-20,2W,3.08,79.63,36.88,2.0,2.0,home,238.92,0.21,5.36,7.79,humid,0.264,middle,18.47,0.0,Two-Wheeler,Telangana,2024.0,10.0
4b33a88e-4f40-47fd-a56b-1be9a4ada718,Bangalore,2021-07-02,3W,6.65,105.74,56.11,3.0,2.0,public_fast,30.06,3.07,8.53,6.46,humid,0.487,low,39.89,1.0,Three-Wheeler,Karnataka,2021.0,7.0
521c060b-b9ca-43c4-90b0-8da1cd22faba,Mumbai,,4W,46.82,86.71,,4.0,4.0,home,299.84,3.28,1.11,7.08,extreme_heat,0.034,middle,238.76,0.0,Four-Wheeler,Maharashtra,,
98b270f8-295f-433f-b23e-13c93f64a8cf,Chennai,2020-10-09,3W,7.57,99.9,9.23,3.0,2.0,public_slow,,0.81,1.73,6.64,rainy,0.136,high,40.88,0.0,Three-Wheeler,Tamil Nadu,2020.0,10.0
309c9c24-7f50-404c-bf7c-f96463ced67c,Bangalore,2026-09-18,2W,2.7,67.51,26.09,2.0,4.0,home,400.08,0.55,3.77,9.59,rainy,0.457,low,14.58,1.0,Two-Wheeler,Karnataka,2026.0,9.0
94dfe716-50b4-43ff-9a7c-57aa7dd9a0ab,Bangalore,,2W,3.4,82.13,31.42,2.0,5.0,public_fast,74.49,0.58,4.0,7.9,clear,0.551,high,,1.0,Two-Wheeler,Karnataka,,
27fa695d-e364-4332-9f27-38ac4fc5e0a6,Pune,2022-11-04,,2.97,85.06,25.55,3.0,3.0,public_slow,185.22,0.3,4.52,8.4,extreme_heat,0.108,low,15.16,0.0,,Maharashtra,2022.0,11.0
80e4025e-16b7-4d82-b580-64f18aa7e441,Chennai,2023-04-12,2W,,85.4,20.24,2.0,4.0,public_fast,79.51,4.37,3.49,8.93,humid,0.02,middle,18.08,1.0,Two-Wheeler,Tamil Nadu,2023.0,4.0
a8478e7d-867d-42a6-8b2b-0a82a5b6e363,Pune,2021-03-22,3W,8.22,102.32,32.65,3.0,3.0,public_slow,212.7,1.95,5.43,6.36,humid,0.089,low,49.34,0.0,Three-Wheeler,Maharashtra,2021.0,3.0
f345f1c9-65c6-4671-9bd9-651464d652cc,Mumbai,2022-03-12,2W,2.59,90.75,,3.0,4.0,public_fast,84.41,0.31,8.0,8.43,extreme_heat,0.276,middle,13.23,0.0,Two-Wheeler,Maharashtra,2022.0,3.0
3e6d9984-3ac5-4757-a669-f5cb6b356836,Hyderabad,2024-06-16,2W,,83.82,12.2,3.0,4.0,public_slow,167.24,7.86,1.57,10.2,rainy,0.436,middle,16.96,1.0,Two-Wheeler,Telangana,2024.0,6.0
cafeb5ed-2f4d-4201-8ca6-66f2d0436d90,Bangalore,2020-06-27,4W,46.69,99.75,17.49,1.0,2.0,public_fast,91.17,3.11,2.44,6.98,extreme_heat,0.108,low,238.13,0.0,Four-Wheeler,Karnataka,2020.0,6.0
9a6cb085-08e1-4a8d-8f7a-7165831c2dac,Pune,2023-09-24,2W,3.7,85.44,32.89,4.0,6.0,public_fast,44.64,0.72,4.77,9.51,clear,0.591,high,22.19,1.0,Two-Wheeler,Maharashtra,2023.0,9.0
4274850c-56d3-4165-98ef-67f114eb391f,Bangalore,2025-10-13,2W,2.72,84.54,21.21,3.0,5.0,public_slow,167.79,2.22,3.38,9.53,clear,0.326,high,16.32,1.0,Two-Wheeler,Karnataka,2025.0,10.0
82b9d513-610e-442e-9cc6-c6abbb4be004,Chennai,2026-01-02,2W,3.45,78.87,16.57,1.0,5.0,public_fast,51.55,3.17,,9.23,rainy,,middle,18.63,1.0,Two-Wheeler,Tamil Nadu,2026.0,1.0
cb2c7a72-9b08-421f-8b9a-81de2c179a11,Pune,2020-07-20,4W,47.28,103.85,22.46,2.0,2.0,public_fast,53.23,4.68,3.76,7.24,extreme_heat,0.22,,241.14,0.0,Four-Wheeler,Maharashtra,2020.0,7.0
c194a479-0175-41bf-b4d0-70c376e1dad3,Chennai,2021-08-22,2W,3.0,99.48,2.44,2.0,3.0,public_fast,69.13,0.09,0.42,5.75,humid,0.124,middle,17.98,0.0,Two-Wheeler,Tamil Nadu,2021.0,8.0
4257ee34-fc85-4065-ad67-92bb5b327b7b,Hyderabad,2024-09-04,4W,43.16,82.09,36.08,2.0,3.0,public_fast,87.83,1.21,4.73,8.64,clear,0.405,middle,258.99,0.0,Four-Wheeler,Telangana,2024.0,9.0
12168355-1d23-4447-92e9-16a1aab7f4be,Delhi,2023-10-03,3W,8.9,85.0,4.93,3.0,1.0,home,286.77,5.19,0.9,7.31,humid,0.253,low,53.37,0.0,Three-Wheeler,Delhi,2023.0,10.0
aceab166-ee99-4c6b-acb1-21eeeca09df2,Hyderabad,2022-08-18,2W,2.02,95.41,9.98,2.0,2.0,public_slow,189.4,0.54,1.69,8.47,humid,0.299,middle,12.11,0.0,Two-Wheeler,Telangana,2022.0,8.0
f18f94e5-0817-43e2-a243-8eed42ba45cf,Bangalore,2022-04-07,2W,3.13,89.31,,2.0,3.0,home,449.88,2.08,0.16,6.25,extreme_heat,0.689,low,15.97,0.0,Two-Wheeler,Karnataka,2022.0,4.0
a49b8476-5f09-43f3-adba-40f5df0de66d,Bangalore,2022-05-14,2W,2.42,86.22,33.1,2.0,4.0,home,322.08,0.42,7.87,6.31,extreme_heat,0.535,middle,12.34,0.0,Two-Wheeler,Karnataka,2022.0,5.0
6590d966-7e79-4c00-bcc9-feef45302005,Bangalore,2025-09-30,2W,2.15,85.72,25.28,2.0,4.0,public_slow,173.27,0.71,3.65,8.46,rainy,0.343,middle,11.63,0.0,Two-Wheeler,Karnataka,2025.0,9.0
2e76bf9c-fa2b-4231-987b-88da5a763c0a,Pune,2019-08-13,2W,2.74,105.06,55.18,3.0,1.0,home,322.55,1.37,11.52,6.24,rainy,0.468,middle,14.82,0.0,Two-Wheeler,Maharashtra,2019.0,8.0
7b83b652-6c8f-499f-bf47-9e5aeda02c98,Ahmedabad,2023-04-13,2W,3.3,91.75,38.23,4.0,3.0,public_fast,105.09,1.2,5.8,7.94,rainy,0.382,high,17.83,0.0,Two-Wheeler,Gujarat,2023.0,4.0
a606d8bb-cd82-4f51-a3f8-a128af2cb10d,Delhi,2019-05-07,2W,2.21,96.16,120.94,3.0,1.0,public_slow,183.52,2.43,5.46,5.49,clear,0.341,middle,13.26,0.0,Two-Wheeler,Delhi,2019.0,5.0
98df7c10-f9e2-4e52-8604-b010b80cf2b9,Chennai,2026-04-25,2W,1.54,79.26,32.82,3.0,5.0,public_fast,37.6,0.18,6.07,9.51,extreme_heat,0.522,middle,7.84,1.0,Two-Wheeler,Tamil Nadu,2026.0,4.0
5b415586-7541-43a8-847e-d8e7e4290f62,Bangalore,2024-04-07,2W,3.4,92.29,23.88,3.0,3.0,home,283.01,2.94,3.68,8.44,rainy,0.521,high,18.34,0.0,Two-Wheeler,Karnataka,2024.0,4.0
19f2e1da-5932-47e1-b9c3-e1dacdac1d98,Bangalore,2020-12-11,2W,2.76,97.62,39.15,2.0,3.0,public_fast,41.39,0.49,10.86,5.73,extreme_heat,0.381,middle,14.1,0.0,Two-Wheeler,Karnataka,2020.0,12.0
42bd4edf-3f8e-4c41-8374-c51433472b3b,Ahmedabad,2026-08-02,2W,2.87,72.32,30.5,,4.0,home,297.38,1.08,5.15,9.21,clear,0.11,middle,17.24,1.0,Two-Wheeler,Gujarat,2026.0,8.0
2a0d516b-69c9-4a9a-9d9e-544fef9f8a4f,Mumbai,2024-05-29,3W,,89.44,40.26,1.0,4.0,home,366.95,2.11,7.0,8.22,extreme_heat,0.598,middle,42.65,0.0,Three-Wheeler,Maharashtra,2024.0,5.0
38955f64-3756-4924-90b5-83dcd2502c05,Pune,2024-11-30,,3.24,81.03,42.09,3.0,5.0,home,296.24,3.71,7.73,8.95,rainy,0.293,middle,17.49,1.0,,Maharashtra,2024.0,11.0
5340b3b6-99c0-4a3a-aaad-82a74d4e715f,Mumbai,2024-12-27,2W,3.12,81.81,12.36,3.0,4.0,home,253.24,1.85,1.48,9.4,rainy,0.086,middle,16.86,0.0,Two-Wheeler,Maharashtra,2024.0,12.0
1bccd5ec-54a9-4836-9886-bcc46c056af8,Chennai,2022-05-26,4W,,86.15,18.73,3.0,1.0,public_slow,144.2,10.26,2.86,6.79,extreme_heat,0.14,low,214.24,0.0,Four-Wheeler,Tamil Nadu,2022.0,5.0
274d8fd1-882a-4b7b-b140-055755ac002a,Pune,2023-07-07,2W,2.43,88.65,41.86,4.0,4.0,public_fast,49.63,2.17,6.38,8.23,extreme_heat,0.129,middle,,0.0,Two-Wheeler,Maharashtra,2023.0,7.0
e29a40db-f3e0-4569-b477-ce4b27a512db,Pune,2021-07-10,2W,3.64,99.07,40.69,1.0,,home,343.44,0.91,7.41,8.27,humid,0.469,high,21.85,0.0,Two-Wheeler,Maharashtra,2021.0,7.0
980b63f9-0d7e-46a9-988b-ae7736b246b9,Mumbai,2022-03-22,2W,,86.39,50.85,3.0,3.0,public_slow,156.41,0.26,7.32,8.51,extreme_heat,0.191,low,19.99,0.0,Two-Wheeler,Maharashtra,2022.0,3.0
7ca8008a-4ca1-430e-bce1-e65ed28bcdb0,Chennai,2025-01-24,2W,3.27,87.75,1.0,2.0,7.0,home,349.01,0.51,0.13,8.64,rainy,0.084,high,17.65,0.0,Two-Wheeler,Tamil Nadu,2025.0,1.0
914c59dc-5796-4c30-894d-f20f66af6937,Hyderabad,2021-11-09,2W,3.31,88.7,19.23,2.0,4.0,home,290.84,0.75,3.41,8.08,clear,0.257,middle,19.85,0.0,Two-Wheeler,Telangana,2021.0,11.0
faffe929-6885-4196-b28d-691e6d4998ea,Bangalore,2019-03-18,2W,3.09,101.58,34.18,2.0,1.0,public_fast,,2.35,5.04,6.14,humid,,low,18.56,0.0,Two-Wheeler,Karnataka,2019.0,3.0
ab84f394-5d31-4a55-91ae-f695bd54339c,Hyderabad,2023-06-24,2W,2.22,82.68,1.0,2.0,1.0,public_fast,68.77,,0.18,9.52,clear,0.333,low,13.31,0.0,Two-Wheeler,Telangana,2023.0,6.0
2af3296b-1570-4c6d-aec8-643cc345d1f2,Delhi,2020-11-24,2W,2.69,96.26,92.33,2.0,2.0,public_fast,54.61,3.03,5.08,7.95,rainy,0.05,high,14.51,1.0,Two-Wheeler,Delhi,2020.0,11.0
8c5568b2-ea54-4b7e-9087-3bbf45ede680,Mumbai,2022-01-20,4W,39.34,96.23,11.13,4.0,4.0,public_slow,150.25,0.03,2.0,6.16,extreme_heat,0.144,low,200.63,0.0,Four-Wheeler,Maharashtra,2022.0,1.0
c61186bd-3aea-4088-b7ee-beccaef35465,Ahmedabad,2026-10-18,2W,2.31,77.06,28.76,2.0,5.0,public_fast,55.66,0.04,6.27,7.67,extreme_heat,0.443,,11.76,1.0,Two-Wheeler,Gujarat,2026.0,10.0
18fdc0d4-421c-4c0e-8c6c-8ed2ebd8cfc9,Pune,2020-12-15,2W,2.73,93.5,24.52,2.0,1.0,public_slow,108.82,1.51,3.33,7.35,rainy,0.267,high,14.74,0.0,Two-Wheeler,Maharashtra,2020.0,12.0
cc7dead9-7c5a-4b36-a1c3-9c134ff0362f,Pune,2022-09-08,4W,38.33,,94.69,3.0,3.0,public_slow,126.49,2.47,,7.7,humid,0.115,high,229.96,0.0,Four-Wheeler,Maharashtra,2022.0,9.0
94d9de10-626b-4be2-97e3-fd17947b7b7e,Bangalore,2025-03-08,2W,3.12,82.06,22.97,2.0,5.0,public_fast,52.02,0.13,3.27,10.29,extreme_heat,0.089,low,15.89,,Two-Wheeler,Karnataka,2025.0,3.0
346683ad-c68f-4f12-bd02-c8fbbb6329e8,Ahmedabad,2023-08-24,4W,35.71,83.63,32.78,2.0,3.0,public_slow,180.48,1.92,5.2,8.39,rainy,0.131,high,192.81,0.0,Four-Wheeler,Gujarat,2023.0,8.0
5f22e897-2654-4b92-964b-181d825e30d2,Mumbai,2023-01-30,3W,7.73,87.59,17.26,4.0,3.0,public_fast,90.39,3.79,2.82,7.73,clear,0.333,low,46.39,0.0,Three-Wheeler,Maharashtra,2023.0,1.0
9d790e51-d903-43e9-aa3d-e9c4ac184546,Mumbai,2022-06-11,3W,8.5,90.35,27.48,2.0,2.0,public_fast,103.53,1.52,,7.61,rainy,0.29,middle,45.9,0.0,Three-Wheeler,Maharashtra,2022.0,6.0
,Ahmedabad,2023-02-18,2W,2.02,88.82,4.76,2.0,4.0,public_fast,75.62,2.11,0.78,7.78,extreme_heat,0.209,low,10.29,0.0,Two-Wheeler,Gujarat,2023.0,2.0
79334f20-ecfd-4f5b-b946-18b0986ce3c4,Bangalore,2023-01-22,2W,,78.29,41.24,1.0,4.0,home,248.49,1.76,8.68,,rainy,0.371,high,15.69,0.0,Two-Wheeler,Karnataka,2023.0,1.0
56be1c30-c0e8-4e9c-b694-5e84f4a82236,Ahmedabad,2021-06-21,3W,8.19,98.8,11.85,1.0,3.0,public_fast,39.81,5.9,1.83,,extreme_heat,0.447,middle,41.75,0.0,Three-Wheeler,Gujarat,2021.0,6.0
28d8c539-a867-42b0-a6f0-3ec4a3a0ef5b,Bangalore,2021-12-02,3W,7.82,95.71,32.25,2.0,2.0,home,418.84,0.27,4.71,6.96,rainy,0.053,middle,42.23,0.0,Three-Wheeler,Karnataka,2021.0,12.0
ef335951-84ed-4328-8c35-94d59cf5b27e,Mumbai,2025-09-30,4W,42.42,87.2,52.73,5.0,6.0,public_slow,147.89,0.63,10.09,9.75,rainy,0.075,high,229.09,0.0,Four-Wheeler,Maharashtra,2025.0,9.0
bbc9ed6f-c2b3-491c-9583-fab339855011,Ahmedabad,2022-10-23,3W,8.53,96.1,10.63,2.0,4.0,home,,2.27,2.04,6.6,humid,0.283,middle,51.19,0.0,Three-Wheeler,Gujarat,2022.0,10.0
b03b1bb7-640a-4390-b3a8-df5e148c5b22,,2023-10-27,,35.53,85.97,39.7,2.0,1.0,public_slow,232.38,0.04,6.15,7.64,extreme_heat,0.092,high,181.22,0.0,,,2023.0,10.0
729b4f6d-6bfb-4e67-83c2-366ea8c8267a,Chennai,2024-07-26,4W,39.07,86.53,17.41,4.0,5.0,home,322.15,0.8,2.4,6.82,rainy,0.507,middle,210.97,0.0,Four-Wheeler,Tamil Nadu,2024.0,7.0
d3741d58-e2c1-4800-8390-b4dab0987d19,Chennai,2022-03-08,2W,2.23,91.68,34.85,3.0,2.0,public_fast,32.65,1.16,6.22,8.98,clear,0.163,low,13.36,0.0,Two-Wheeler,Tamil Nadu,2022.0,3.0
72b118d2-d1da-40ff-8755-5403437b4019,Pune,,3W,9.35,105.24,44.65,3.0,1.0,public_slow,168.62,0.75,8.63,4.8,clear,0.44,middle,56.1,0.0,Three-Wheeler,Maharashtra,,
,Bangalore,2019-03-17,3W,9.14,105.0,1.0,2.0,1.0,public_slow,183.54,8.78,0.14,4.39,rainy,0.32,middle,,0.0,Three-Wheeler,Karnataka,2019.0,3.0
330c6855-734d-4bc5-aab6-15cd8697dcad,Chennai,2022-11-17,4W,39.92,95.64,27.61,1.0,2.0,public_fast,66.93,1.62,4.36,7.69,extreme_heat,0.489,middle,203.58,0.0,Four-Wheeler,Tamil Nadu,2022.0,11.0
10351edf-751f-4804-80d4-daf42193657e,,2019-09-01,3W,7.74,104.93,44.82,1.0,2.0,public_slow,178.57,0.4,6.66,6.05,extreme_heat,0.451,low,39.49,0.0,Three-Wheeler,,2019.0,9.0
18dd7bdd-f9c5-457d-962f-5992882a4968,Ahmedabad,2022-11-29,3W,7.57,92.57,45.11,1.0,4.0,home,216.47,1.73,6.34,7.25,extreme_heat,0.304,low,38.61,0.0,Three-Wheeler,Gujarat,2022.0,11.0
4042a661-40d5-44d6-9dfc-e498676790c0,Delhi,2019-01-05,2W,2.12,89.07,29.45,2.0,1.0,public_slow,109.61,0.1,4.43,4.8,humid,0.249,low,12.7,0.0,Two-Wheeler,Delhi,2019.0,1.0
8c6f36d7-a9c5-435f-9d59-1d58d64e1e61,Ahmedabad,2025-09-06,2W,2.4,83.79,4.51,2.0,4.0,home,265.97,1.2,0.88,9.81,clear,0.275,middle,14.41,0.0,Two-Wheeler,Gujarat,2025.0,9.0
c0bec4b4-64d5-4fb8-a4a0-ff58fc33e632,Mumbai,2019-03-11,3W,8.14,98.97,30.06,1.0,,,264.5,1.04,6.11,6.37,rainy,0.263,low,43.96,0.0,Three-Wheeler,Maharashtra,2019.0,3.0
f39052a6-f12b-48ff-bf83-fbc69a529f57,Pune,2019-07-15,,7.03,98.75,29.02,4.0,2.0,home,324.44,,4.3,6.7,clear,0.368,high,42.18,0.0,,Maharashtra,2019.0,7.0
b706b5c0-811c-45fe-9505-6dc8ab54e126,Hyderabad,2021-02-12,2W,3.98,94.69,16.44,1.0,3.0,home,369.99,4.54,2.62,,rainy,0.171,middle,21.51,1.0,Two-Wheeler,Telangana,2021.0,2.0
0e8f56cb-afbf-4897-b789-44aac3378582,Delhi,2026-02-03,4W,38.34,82.63,41.31,1.0,5.0,public_slow,237.94,5.99,6.2,10.51,rainy,0.358,high,207.06,1.0,Four-Wheeler,Delhi,2026.0,2.0
3a70cd9d-57c3-485b-9d28-b88bb6a846ba,Chennai,2022-09-17,2W,2.85,86.43,26.09,2.0,4.0,public_slow,212.55,0.06,4.22,7.22,humid,0.086,middle,17.1,0.0,Two-Wheeler,Tamil Nadu,2022.0,9.0
ac5b60f3-8e5c-49f2-924d-0581b8573d94,Ahmedabad,2023-04-17,2W,3.21,88.25,23.46,3.0,3.0,public_slow,225.91,0.01,3.81,7.18,humid,0.53,middle,19.25,0.0,Two-Wheeler,Gujarat,2023.0,4.0
d18137e6-f3cd-44ab-84a4-559576597666,Chennai,2022-11-14,4W,38.34,93.73,33.64,4.0,2.0,public_slow,202.98,2.74,6.62,6.35,rainy,0.143,high,207.01,0.0,Four-Wheeler,Tamil Nadu,2022.0,11.0
459908d4-c064-48cd-99ca-2ce0055d56c6,Delhi,2025-08-31,3W,7.93,85.56,41.43,2.0,4.0,public_fast,35.55,2.06,7.9,9.64,rainy,0.255,low,42.84,0.0,Three-Wheeler,Delhi,2025.0,8.0
953d3351-1088-43ac-93e1-d7a513c653c9,Mumbai,,4W,37.57,87.28,45.66,2.0,4.0,,195.59,1.63,7.09,5.13,humid,0.458,middle,225.42,0.0,Four-Wheeler,Maharashtra,,
95f7c4b4-c308-4bdb-9b06-96a1ce575d16,Delhi,,3W,10.26,91.04,2.73,2.0,3.0,public_slow,210.47,1.73,0.39,7.39,clear,0.193,middle,61.55,0.0,Three-Wheeler,Delhi,,
e33cea03-b7c1-494a-8c9a-62759543c8ae,Delhi,2024-05-29,3W,6.12,84.52,37.24,3.0,3.0,public_slow,244.75,0.43,5.65,6.7,rainy,0.618,middle,33.06,0.0,Three-Wheeler,Delhi,2024.0,5.0
a2048167-88c1-4990-9a00-dc1cb2c1b2e1,Chennai,2019-02-19,4W,38.78,102.78,,3.0,3.0,public_slow,134.58,1.73,,6.84,extreme_heat,0.293,high,197.79,0.0,Four-Wheeler,Tamil Nadu,2019.0,2.0
1f1300c0-c9dc-43aa-a819-40bd51816c0f,Ahmedabad,2025-08-07,3W,8.78,76.66,19.47,2.0,5.0,public_slow,148.16,1.84,2.89,8.98,humid,0.291,middle,52.69,0.0,Three-Wheeler,Gujarat,2025.0,8.0
7b253660-ea46-49ca-9f45-89fcd8b54d41,Chennai,2026-10-04,2W,2.19,71.62,28.39,2.0,6.0,public_fast,55.23,6.55,,9.6,humid,0.224,low,13.17,1.0,Two-Wheeler,Tamil Nadu,2026.0,10.0
147422d6-63f6-4077-ab2e-489449e577f2,Bangalore,2026-07-04,3W,,77.38,23.99,2.0,6.0,public_fast,59.37,8.07,,8.99,extreme_heat,0.256,low,35.21,1.0,Three-Wheeler,Karnataka,2026.0,7.0
e4dd5b35-2450-4447-a18b-8dbb4fbebd09,Pune,2020-10-03,2W,2.87,93.69,39.08,2.0,4.0,public_slow,160.11,0.72,5.66,7.37,extreme_heat,0.145,low,14.64,0.0,Two-Wheeler,Maharashtra,2020.0,10.0
4bf093e0-0748-4bc3-8f6f-8b3171a2ae61,Mumbai,2022-09-06,3W,6.38,97.75,21.07,2.0,4.0,public_slow,232.62,2.0,4.2,6.94,clear,0.628,middle,38.3,0.0,Three-Wheeler,Maharashtra,2022.0,9.0
2af68530-fc45-4481-94f5-eca75b9da84d,Chennai,2022-10-30,4W,37.01,91.48,33.0,,2.0,home,395.12,2.79,5.23,8.03,humid,0.185,middle,222.03,0.0,Four-Wheeler,Tamil Nadu,2022.0,10.0
ae00bf9d-861b-4490-aa9b-b1edd5ad1c06,Pune,2019-07-12,4W,47.72,103.29,41.48,3.0,1.0,,274.08,0.5,8.94,6.08,clear,0.207,middle,286.31,0.0,Four-Wheeler,Maharashtra,2019.0,7.0
d8bdc424-d7af-4e04-9a28-8ccb543dc024,Bangalore,2024-12-23,2W,2.9,78.92,61.71,2.0,3.0,public_fast,81.87,1.54,9.33,7.03,rainy,0.179,middle,15.68,0.0,Two-Wheeler,Karnataka,2024.0,12.0
a4be23f0-90d2-4d99-805f-0abfcd4c8414,Chennai,2022-05-05,3W,8.41,84.26,20.12,2.0,5.0,public_fast,49.53,0.02,4.2,,clear,0.22,middle,50.44,0.0,Three-Wheeler,Tamil Nadu,2022.0,5.0
a655f427-37fa-403c-a8b2-afcfc6faf9a0,Hyderabad,2020-02-19,2W,2.7,100.76,33.12,3.0,2.0,public_slow,255.17,0.3,4.92,5.66,clear,0.495,low,16.18,0.0,Two-Wheeler,Telangana,2020.0,2.0
1d827153-8f41-4ef9-87ab-04ec75cf5b32,Ahmedabad,2021-03-13,2W,3.6,88.11,31.61,,3.0,home,328.76,7.5,6.76,7.51,clear,0.316,,21.59,1.0,Two-Wheeler,Gujarat,2021.0,3.0
587d52b4-3c63-4fca-be48-34fc0ca90fd2,Bangalore,2026-01-25,4W,34.07,79.42,20.31,4.0,6.0,public_fast,56.31,0.52,4.0,10.65,clear,0.23,high,204.44,0.0,Four-Wheeler,Karnataka,2026.0,1.0
3949a542-46ad-4754-aef9-3c9a73f092e2,Pune,2023-05-26,3W,8.67,89.73,26.41,3.0,4.0,public_fast,72.61,6.02,4.0,8.3,extreme_heat,0.081,low,44.24,0.0,Three-Wheeler,Maharashtra,2023.0,5.0
91077679-8e7b-4c2c-965a-d69ee89f396f,Hyderabad,2026-10-15,2W,3.69,77.36,32.16,2.0,5.0,home,197.66,2.35,5.14,9.32,extreme_heat,0.504,low,18.84,1.0,Two-Wheeler,Telangana,2026.0,10.0
0792c39c-097b-4ec8-9dd8-273ffb1eb382,Chennai,2026-11-11,2W,3.31,82.98,22.47,2.0,6.0,home,258.16,1.74,4.03,11.13,clear,0.022,high,19.87,1.0,Two-Wheeler,Tamil Nadu,2026.0,11.0
9517b43e-de48-4d9c-a55f-242e4fb7263c,Mumbai,2021-02-28,3W,8.75,100.39,38.53,2.0,1.0,home,310.72,0.14,6.14,,extreme_heat,0.244,low,44.61,0.0,Three-Wheeler,Maharashtra,2021.0,2.0
66eaa797-4155-444b-adef-7f93edc9ebbb,Delhi,2021-06-25,2W,2.65,96.25,22.23,4.0,1.0,home,320.78,1.68,3.37,7.63,,0.075,low,15.88,0.0,Two-Wheeler,Delhi,2021.0,6.0
1eda3c66-c200-4b60-9589-985c09582cee,Mumbai,2022-04-24,4W,37.65,89.42,37.59,3.0,3.0,public_fast,32.86,0.58,5.77,7.95,extreme_heat,0.458,middle,192.03,0.0,Four-Wheeler,Maharashtra,2022.0,4.0
26940b74-f69e-4dd8-9cbf-d026e392442a,,2019-06-04,2W,2.36,96.76,16.23,3.0,1.0,public_fast,62.43,0.43,2.63,5.27,rainy,0.308,middle,,0.0,Two-Wheeler,,2019.0,6.0
4272341e-5bd8-4310-a06e-e5aa8ac54e88,Pune,2020-01-30,2W,,101.04,27.71,4.0,1.0,home,301.79,0.49,4.61,5.57,rainy,0.185,high,16.94,0.0,Two-Wheeler,Maharashtra,2020.0,1.0
932e05ea-91cd-4b77-a79f-5545aae29e1f,Bangalore,2021-10-29,2W,2.61,91.29,45.94,2.0,4.0,home,293.53,2.26,9.66,6.81,extreme_heat,0.391,low,,0.0,Two-Wheeler,Karnataka,2021.0,10.0
a3c444b5-f4a1-4622-8c01-9145b9e1b4ca,Pune,2023-10-28,4W,,87.12,28.4,5.0,4.0,home,353.48,0.88,4.81,9.26,extreme_heat,0.055,high,181.68,0.0,Four-Wheeler,Maharashtra,2023.0,10.0
667d3564-2dbe-4949-a6ae-221675233adb,Delhi,2025-12-08,2W,3.39,79.39,31.61,2.0,4.0,home,201.85,2.86,5.17,8.83,clear,0.213,low,20.34,0.0,Two-Wheeler,Delhi,2025.0,12.0
19a7c4b1-3a5c-432e-9f34-3a20c650a8d4,Mumbai,2025-10-26,3W,7.41,80.44,13.68,1.0,5.0,public_fast,65.61,0.37,2.17,9.11,extreme_heat,0.122,middle,37.77,0.0,Three-Wheeler,Maharashtra,2025.0,10.0
8311a336-0d76-43fe-95bf-103fa6ffaa62,Chennai,2024-12-23,2W,1.79,88.49,14.69,3.0,5.0,home,323.17,2.96,3.1,9.39,clear,0.121,middle,10.75,1.0,Two-Wheeler,Tamil Nadu,2024.0,12.0
6f5022f6-8db9-46fb-8204-6c6e12406ad5,Bangalore,2023-05-20,2W,3.22,90.02,21.7,2.0,3.0,public_slow,126.22,2.11,6.96,7.52,extreme_heat,0.577,middle,16.45,0.0,Two-Wheeler,Karnataka,2023.0,5.0
